Frequency,admitance_abs,admitance_r,admitance_i,impedance_abs,impedance_r,impedance_i
150020625.0,0.0004611925730046528,0.0002975884226574174,0.00035233467058312944,2168.291638967723,1399.1085860247824,-1656.4974482712216
150021562.5,0.00046119619030130784,0.0002975899586105991,0.00035233810818953724,2168.2746324220107,1399.093860028029,-1656.4876251987744
150022500.0,0.000461199808118867,0.000297591494436703,0.00035234154658201966,2168.257623694123,1399.0791305633072,-1656.4778021844743
150023437.5,0.00046120342645753154,0.0002975930301356879,0.0003523449857608694,2168.2406127832232,1399.0643976293964,-1656.4679792282313
150024375.0,0.00046120704531750316,0.00029759456570751294,0.00035234842572637976,2168.22359968847,1399.0496612250752,-1656.4581563299537
150025312.5,0.0004612106646989835,0.0002975961011521372,0.00035235186647884396,2168.206584409027,1399.034921349122,-1656.4483334895522
150026250.0,0.0004612142846021748,0.0002975976364695198,0.0003523553080185559,2168.189566944052,1399.020178000313,-1656.438510706935
150027187.5,0.0004612179050272785,0.0002975991716596196,0.00035235875034580875,2168.172547292706,1399.0054311774254,-1656.428687982011
150028125.0,0.0004612215259744973,0.0002976007067223959,0.0003523621934608967,2168.1555254541477,1398.9906808792355,-1656.4188653146896
150029062.5,0.00046122514744403306,0.00029760224165780754,0.0003523656373641135,2168.138501427536,1398.9759271045182,-1656.4090427048793
150030000.0,0.0004612287694360881,0.00029760377646581354,0.00035236908205575325,2168.12147521203,1398.9611698520491,-1656.399220152489
150030937.5,0.0004612323919508644,0.00029760531114637255,0.00035237252753611,2168.1044468067867,1398.9464091206019,-1656.389397657428
150031875.0,0.00046123601498856514,0.0002976068456994439,0.00035237597380547846,2168.0874162109644,1398.9316449089504,-1656.3795752196038
150032812.5,0.0004612396385493924,0.00029760838012498643,0.0003523794208641528,2168.070383423722,1398.9168772158687,-1656.3697528389264
150033750.0,0.00046124326263354904,0.0002976099144229588,0.00035238286871242794,2168.053348444214,1398.9021060401285,-1656.3599305153039
150034687.5,0.00046124688724123774,0.00029761144859332,0.0003523863173505985,2168.0363112715986,1398.8873313805025,-1656.3501082486446
150035625.0,0.0004612505123726616,0.0002976129826360291,0.0003523897667789596,2168.01927190503,1398.872553235761,-1656.3402860388562
150036562.5,0.00046125413802802323,0.00029761451655104453,0.00035239321699780595,2168.002230343667,1398.8577716046773,-1656.3304638858492
150037500.0,0.0004612577642075262,0.0002976160503383254,0.0003523966680074334,2167.9851865866613,1398.8429864860182,-1656.3206417895292
150038437.5,0.0004612613909113733,0.0002976175839978305,0.0003524001198081366,2167.9681406331706,1398.8281978785571,-1656.3108197498061
150039375.0,0.00046126501813976794,0.00029761911752951845,0.00035240357240021153,2167.9510924823476,1398.8134057810614,-1656.3009977665874
150040312.5,0.00046126864589291367,0.00029762065093334825,0.0003524070257839538,2167.9340421333472,1398.7986101922995,-1656.291175839781
150041250.0,0.00046127227417101395,0.00029762218420927836,0.00035241047995965936,2167.9169895853224,1398.783811111039,-1656.2813539692959
150042187.5,0.00046127590297427194,0.00029762371735726756,0.00035241393492762353,2167.8999348374277,1398.7690085360496,-1656.2715321550393
150043125.0,0.0004612795323028921,0.00029762525037727483,0.00035241739068814324,2167.8828778888146,1398.7542024660956,-1656.2617103969185
150044062.5,0.0004612831621570776,0.0002976267832692585,0.000352420847241514,2167.8658187386363,1398.7393928999452,-1656.2518886948417
150045000.0,0.0004612867925370326,0.0002976283160331773,0.0003524243045880328,2167.848757386044,1398.724579836362,-1656.2420670487168
150045937.5,0.00046129042344296103,0.00029762984866899,0.00035242776272799566,2167.8316938301896,1398.7097632741134,-1656.2322454584507
150046875.0,0.00046129405487506744,0.00029763138117665537,0.00035243122166169985,2167.814628070225,1398.694943211963,-1656.2224239239522
150047812.5,0.0004612976868335553,0.00029763291355613155,0.00035243468138944155,2167.7975601052995,1398.6801196486738,-1656.2126024451277
150048750.0,0.0004613013193186294,0.0002976344458073775,0.000352438141911518,2167.7804899345665,1398.6652925830117,-1656.2027810218854
150049687.5,0.0004613049523304939,0.0002976359779303516,0.00035244160322822637,2167.763417557172,1398.6504620137364,-1656.1929596541315
150050625.0,0.0004613085858693537,0.00029763750992501254,0.0003524450653398639,2167.746342972268,1398.6356279396123,-1656.183138341774
150051562.5,0.00046131221993541316,0.00029763904179131877,0.000352448528246728,2167.7292661790025,1398.6207903594,-1656.17331708472
150052500.0,0.0004613158545288771,0.0002976405735292288,0.0003524519919491162,2167.7121871765257,1398.605949271861,-1656.163495882877
150053437.5,0.0004613194896499502,0.000297642105138701,0.0003524554564473261,2167.695105963984,1398.5911046757558,-1656.1536747361513
150054375.0,0.0004613231252988376,0.0002976436366196941,0.0003524589217416556,2167.678022540527,1398.5762565698446,-1656.14385364445
150055312.5,0.00046132676147574424,0.00029764516797216637,0.00035246238783240275,2167.660936905301,1398.561404952886,-1656.1340326076802
150056250.0,0.00046133039818087524,0.0002976466991960762,0.0003524658547198656,2167.6438490574537,1398.546549823639,-1656.1242116257488
150057187.5,0.00046133403541443575,0.0002976482302913821,0.0003524693224043424,2167.6267589961317,1398.5316911808625,-1656.1143906985621
150058125.0,0.0004613376731766314,0.0002976497612580424,0.0003524727908861317,2167.609666720481,1398.516829023313,-1656.1045698260275
150059062.5,0.00046134131146766756,0.00029765129209601563,0.000352476260165532,2167.5925722296465,1398.5019633497473,-1656.0947490080503
150060000.0,0.0004613449502877495,0.0002976528228052598,0.00035247973024284205,2167.5754755227754,1398.4870941589224,-1656.0849282445388
150060937.5,0.0004613485896370832,0.00029765435338573344,0.0003524832011183607,2167.5583765990123,1398.4722214495946,-1656.0751075353987
150061875.0,0.00046135222951587435,0.0002976558838373951,0.0003524866727923868,2167.5412754575,1398.4573452205184,-1656.0652868805344
150062812.5,0.00046135586992432885,0.0002976574141602027,0.00035249014526521984,2167.5241720973854,1398.4424654704483,-1656.0554662798556
150063750.0,0.00046135951086265247,0.00029765894435411467,0.0003524936185371588,2167.507066517811,1398.4275821981396,-1656.0456457332664
150064687.5,0.00046136315233105153,0.0002976604744190893,0.0003524970926085033,2167.4899587179184,1398.4126954023438,-1656.0358252406727
150065625.0,0.00046136679432973214,0.00029766200435508473,0.000352500567479553,2167.472848696854,1398.3978050818152,-1656.0260048019825
150066562.5,0.00046137043685890036,0.0002976635341620592,0.0003525040431506073,2167.4557364537573,1398.3829112353062,-1656.0161844170996
150067500.0,0.00046137407991876314,0.000297665063839971,0.00035250751962196666,2167.438621987772,1398.3680138615675,-1656.0063640859316
150068437.5,0.00046137772350952644,0.0002976665933887782,0.00035251099689393063,2167.421505298039,1398.353112959351,-1655.996543808383
150069375.0,0.0004613813676313969,0.0002976681228084389,0.00035251447496679957,2167.4043863836996,1398.3382085274066,-1655.9867235843606
150070312.5,0.00046138501228458137,0.00029766965209891135,0.0003525179538408737,2167.3872652438954,1398.3233005644847,-1655.9769034137694
150071250.0,0.00046138865746928693,0.0002976711812601538,0.0003525214335164539,2167.3701418777655,1398.3083890693347,-1655.9670832965155
150072187.5,0.0004613923031857197,0.0002976727102921239,0.00035252491399384014,2167.3530162844513,1398.2934740407052,-1655.957263232504
150073125.0,0.0004613959494340874,0.0002976742391947802,0.00035252839527333366,2167.3358884630925,1398.2785554773452,-1655.9474432216414
150074062.5,0.00046139959621459715,0.00029767576796808047,0.0003525318773552355,2167.3187584128264,1398.2636333780001,-1655.937623263832
150075000.0,0.00046140324352745573,0.0002976772966119829,0.00035253536023984627,2167.301626132793,1398.2487077414194,-1655.927803358981
150075937.5,0.00046140689137287073,0.0002976788251264453,0.0003525388439274675,2167.284491622131,1398.2337785663478,-1655.9179835069954
150076875.0,0.00046141053975104967,0.00029768035351142595,0.0003525423284184006,2167.2673548799776,1398.2188458515313,-1655.9081637077784
150077812.5,0.00046141418866219985,0.0002976818817668827,0.00035254581371294686,2167.25021590547,1398.2039095957161,-1655.8983439612355
150078750.0,0.0004614178381065291,0.00029768340989277345,0.00035254929981140814,2167.233074697746,1398.1889697976458,-1655.888524267272
150079687.5,0.00046142148808424495,0.00029768493788905607,0.00035255278671408603,2167.215931255943,1398.1740264560653,-1655.878704625794
150080625.0,0.0004614251385955556,0.0002976864657556888,0.00035255627442128275,2167.1987855791954,1398.159079569718,-1655.8688850367046
150081562.5,0.00046142878964066866,0.0002976879934926292,0.0003525597629333002,2167.1816376666397,1398.1441291373455,-1655.8590654999093
150082500.0,0.0004614324412197926,0.0002976895210998354,0.0003525632522504409,2167.1644875174115,1398.1291751576912,-1655.8492460153125
150083437.5,0.00046143609333313486,0.00029769104857726487,0.0003525667423730067,2167.1473351306477,1398.1142176294977,-1655.8394265828208
150084375.0,0.00046143974598090456,0.00029769257592487594,0.0003525702333013009,2167.130180505479,1398.0992565515037,-1655.8296072023359
150085312.5,0.00046144339916330985,0.00029769410314262626,0.00035257372503562584,2167.1130236410413,1398.0842919224506,-1655.8197878737637
150086250.0,0.00046144705288055874,0.00029769563023047344,0.00035257721757628416,2167.0958645364685,1398.0693237410792,-1655.8099685970085
150087187.5,0.00046145070713286037,0.00029769715718837547,0.00035258071092357924,2167.0787031908944,1398.0543520061278,-1655.800149371975
150088125.0,0.0004614543619204231,0.00029769868401629,0.0003525842050778139,2167.061539603451,1398.0393767163357,-1655.7903301985668
150089062.5,0.00046145801724345583,0.00029770021071417476,0.0003525877000392917,2167.044373773271,1398.0243978704405,-1655.780511076689
150090000.0,0.00046146167310216757,0.0002977017372819876,0.00035259119580831593,2167.027205699487,1398.0094154671801,-1655.7706920062446
150090937.5,0.0004614653294967672,0.0002977032637196861,0.00035259469238519027,2167.010035381229,1397.9944295052912,-1655.7608729871386
150091875.0,0.000461468986427464,0.000297704790027228,0.0003525981897702185,2166.99286281763,1397.9794399835102,-1655.7510540192743
150092812.5,0.0004614726438944669,0.00029770631620457084,0.0003526016879637044,2166.9756880078194,1397.9644469005725,-1655.7412351025564
150093750.0,0.0004614763018979856,0.0002977078422516725,0.0003526051869659521,2166.9585109509285,1397.949450255214,-1655.7314162368875
150094687.5,0.0004614799604382294,0.0002977093681684905,0.0003526086867772659,2166.941331646087,1397.9344500461686,-1655.7215974221729
150095625.0,0.00046148361951540756,0.0002977108939549821,0.0003526121873979498,2166.9241500924236,1397.9194462721698,-1655.7117786583153
150096562.5,0.00046148727912973013,0.0002977124196111054,0.0003526156888283086,2166.9069662890684,1397.9044389319522,-1655.7019599452187
150097500.0,0.0004614909392814068,0.00029771394513681773,0.000352619191068647,2166.889780235149,1397.8894280242469,-1655.6921412827858
150098437.5,0.000461494599970647,0.0002977154705320765,0.00035262269411926936,2166.872591929795,1397.8744135477878,-1655.682322670921
150099375.0,0.0004614982611976613,0.00029771699579683947,0.00035262619798048117,2166.8554013721327,1397.8593955013048,-1655.6725041095274
150100312.5,0.00046150192296265955,0.0002977185209310641,0.00035262970265258724,2166.8382085612907,1397.8443738835304,-1655.6626855985082
150101250.0,0.00046150558526585186,0.00029772004593470777,0.0003526332081358929,2166.8210134963956,1397.8293486931939,-1655.652867137767
150102187.5,0.00046150924810744857,0.0002977215708077281,0.0003526367144307034,2166.803816176573,1397.8143199290255,-1655.6430487272057
150103125.0,0.00046151291148765973,0.0002977230955500821,0.0003526402215373243,2166.78661660095,1397.7992875897535,-1655.6332303667286
150104062.5,0.0004615165754066965,0.0002977246201617277,0.0003526437294560615,2166.769414768652,1397.7842516741073,-1655.623412056239
150105000.0,0.00046152023986476904,0.000297726144642622,0.00035264723818722086,2166.752210678803,1397.7692121808134,-1655.613593795638
150105937.5,0.0004615239048620882,0.0002977276689927226,0.0003526507477311081,2166.735004330531,1397.7541691086024,-1655.6037755848308
150106875.0,0.00046152757039886474,0.0002977291932119866,0.0003526542580880296,2166.7177957229565,1397.739122456197,-1655.5939574237182
150107812.5,0.0004615312364753097,0.0002977307173003716,0.00035265776925829165,2166.700584855206,1397.724072222326,-1655.5841393122037
150108750.0,0.000461534903091634,0.0002977322412578347,0.00035266128124220063,2166.683371726402,1397.7090184057138,-1655.57432125019
150109687.5,0.00046153857024804887,0.00029773376508433335,0.00035266479404006307,2166.666156335669,1397.693961005086,-1655.5645032375796
150110625.0,0.0004615422379447655,0.0002977352887798249,0.0003526683076521859,2166.648938682127,1397.6789000191666,-1655.5546852742743
150111562.5,0.00046154590618199516,0.0002977368123442662,0.0003526718220788759,2166.631718764901,1397.6638354466784,-1655.5448673601777
150112500.0,0.0004615495749599497,0.00029773833577761505,0.00035267533732044035,2166.6144965831113,1397.6487672863464,-1655.535049495191
150113437.5,0.0004615532442788401,0.0002977398590798282,0.00035267885337718607,2166.5972721358785,1397.6336955368906,-1655.5252316792164
150114375.0,0.00046155691413887865,0.0002977413822508632,0.00035268237024942085,2166.5800454223254,1397.6186201970356,-1655.515413912157
150115312.5,0.0004615605845402765,0.0002977429052906769,0.00035268588793745174,2166.5628164415716,1397.6035412655008,-1655.5055961939142
150116250.0,0.0004615642554832462,0.00029774442819922674,0.00035268940644158687,2166.545585192738,1397.588458741008,-1655.4957785243903
150117187.5,0.0004615679269679993,0.0002977459509764697,0.0003526929257621338,2166.5283516749428,1397.573372622276,-1655.4859609034866
150118125.0,0.00046157159899474804,0.00029774747362236296,0.00035269644589940057,2166.511115887306,1397.5582829080254,-1655.4761433311057
150119062.5,0.0004615752715637047,0.0002977489961368636,0.0003526999668536953,2166.493877828947,1397.543189596975,-1655.466325807149
150120000.0,0.0004615789446750816,0.00029775051851992876,0.00035270348862532624,2166.476637498983,1397.5280926878424,-1655.456508331518
150120937.5,0.0004615826183290912,0.0002977520407715154,0.0003527070112146019,2166.4593948965326,1397.5129921793452,-1655.4466909041148
150121875.0,0.0004615862925259456,0.00029775356289158045,0.0003527105346218305,2166.4421500207145,1397.4978880702022,-1655.4368735248408
150122812.5,0.000461589967265858,0.0002977550848800812,0.0003527140588473212,2166.424902870642,1397.482780359127,-1655.4270561935962
150123750.0,0.00046159364254904126,0.00029775660673697456,0.00035271758389138295,2166.4076534454366,1397.4676690448375,-1655.4172389102846
150124687.5,0.0004615973183757077,0.0002977581284622174,0.0003527211097543243,2166.3904017442114,1397.4525541260487,-1655.4074216748058
150125625.0,0.0004616009947460706,0.0002977596500557668,0.0003527246364364548,2166.373147766082,1397.4374356014744,-1655.3976044870606
150126562.5,0.00046160467166034313,0.0002977611715175795,0.00035272816393808393,2166.355891510166,1397.4223134698289,-1655.3877873469523
150127500.0,0.00046160834911873817,0.00029776269284761264,0.0003527316922595206,2166.338632975577,1397.4071877298265,-1655.3779702543795
150128437.5,0.00046161202712146916,0.00029776421404582285,0.00035273522140107495,2166.3213721614297,1397.3920583801785,-1655.368153209245
150129375.0,0.00046161570566874963,0.0002977657351121673,0.0003527387513630567,2166.304109066837,1397.376925419598,-1655.3583362114487
150130312.5,0.0004616193847607932,0.00029776725604660275,0.0003527422821457758,2166.2868436909134,1397.3617888467954,-1655.3485192608907
150131250.0,0.00046162306439781307,0.0002977687768490859,0.00035274581374954226,2166.269576032773,1397.3466486604837,-1655.3387023574737
150132187.5,0.00046162674458002337,0.0002977702975195738,0.0003527493461746664,2166.2523060915264,1397.3315048593713,-1655.3288855010962
150133125.0,0.0004616304253076377,0.00029777181805802297,0.0003527528794214587,2166.235033866289,1397.3163574421694,-1655.3190686916616
150134062.5,0.00046163410658087026,0.00029777333846439034,0.0003527564134902297,2166.217759356169,1397.3012064075854,-1655.3092519290674
150135000.0,0.00046163778839993495,0.0002977748587386328,0.0003527599483812901,2166.200482560281,1397.2860517543297,-1655.299435213216
150135937.5,0.0004616414707650458,0.0002977763788807066,0.0003527634840949507,2166.183203477735,1397.270893481109,-1655.2896185440075
150136875.0,0.0004616451536764173,0.00029777789889056896,0.0003527670206315225,2166.1659221076407,1397.255731586631,-1655.2798019213412
150137812.5,0.0004616488371342639,0.0002977794187681764,0.000352770557991317,2166.1486384491086,1397.2405660696018,-1655.2699853451177
150138750.0,0.00046165252113879987,0.0002977809385134854,0.00035277409617464527,2166.131352501249,1397.2253969287274,-1655.2601688152379
150139687.5,0.00046165620569023997,0.0002977824581264529,0.00035277763518181885,2166.114064263171,1397.2102241627144,-1655.250352331601
150140625.0,0.000461659890788799,0.0002977839776070355,0.00035278117501314946,2166.096773733983,1397.195047770267,-1655.2405358941073
150141562.5,0.0004616635764346914,0.00029778549695518963,0.00035278471566894856,2166.079480912793,1397.1798677500892,-1655.2307195026553
150142500.0,0.0004616672626281324,0.0002977870161708718,0.0003527882571495286,2166.0621857987107,1397.1646841008844,-1655.2209031571479
150143437.5,0.0004616709493693371,0.00029778853525403885,0.00035279179945520145,2166.044888390842,1397.1494968213556,-1655.2110868574823
150144375.0,0.0004616746366585206,0.00029779005420464726,0.0003527953425862794,2166.0275886882946,1397.134305910206,-1655.201270603559
150145312.5,0.0004616783244958982,0.0002977915730226534,0.00035279888654307504,2166.0102866901752,1397.1191113661357,-1655.1914543952776
150146250.0,0.0004616820128816851,0.0002977930917080139,0.00035280243132590066,2165.9929823955886,1397.1039131878467,-1655.1816382325364
150147187.5,0.00046168570181609686,0.00029779461026068524,0.0003528059769350691,2165.9756758036433,1397.0887113740403,-1655.1718221152366
150148125.0,0.00046168939129934914,0.00029779612868062385,0.0003528095233708932,2165.9583669134436,1397.0735059234162,-1655.1620060432772
150149062.5,0.0004616930813316577,0.00029779764696778624,0.00035281307063368624,2165.9410557240926,1397.058296834672,-1655.1521900165562
150150000.0,0.0004616967719132382,0.0002977991651221287,0.0003528166187237611,2165.923742234696,1397.0430841065079,-1655.142374034973
150150937.5,0.0004617004630443068,0.0002978006831436079,0.0003528201676414314,2165.9064264443587,1397.0278677376216,-1655.1325580984278
150151875.0,0.00046170415472507895,0.0002978022010321797,0.00035282371738701025,2165.889108352184,1397.0126477267106,-1655.12274220682
150152812.5,0.00046170784695577147,0.00029780371878780095,0.00035282726796081174,2165.8717879572737,1396.9974240724714,-1655.1129263600465
150153750.0,0.00046171153973660037,0.0002978052364104278,0.00035283081936314964,2165.8544652587307,1396.9821967735993,-1655.1031105580073
150154687.5,0.00046171523306778216,0.0002978067539000167,0.0003528343715943378,2165.8371402556586,1396.9669658287914,-1655.093294800601
150155625.0,0.00046171892694953293,0.00029780827125652375,0.00035283792465469027,2165.819812947158,1396.9517312367418,-1655.0834790877263
150156562.5,0.0004617226213820696,0.0002978097884799054,0.00035284147854452145,2165.802483332331,1396.9364929961453,-1655.0736634192817
150157500.0,0.00046172631636560876,0.0002978113055701178,0.00035284503326414585,2165.7851514102776,1396.9212511056949,-1655.0638477951659
150158437.5,0.0004617300119003672,0.00029781282252711716,0.0003528485888138778,2165.7678171801,1396.9060055640846,-1655.0540322152776
150159375.0,0.00046173370798656193,0.0002978143393508598,0.0003528521451940325,2165.7504806408965,1396.8907563700054,-1655.0442166795149
150160312.5,0.0004617374046244099,0.0002978158560413019,0.00035285570240492443,2165.7331417917676,1396.8755035221504,-1655.0344011877755
150161250.0,0.00046174110181412825,0.0002978173725983995,0.0003528592604468689,2165.715800631812,1396.86024701921,-1655.0245857399586
150162187.5,0.00046174479955593425,0.0002978188890221088,0.00035286281932018105,2165.698457160129,1396.8449868598752,-1655.014770335962
150163125.0,0.0004617484978500455,0.0002978204053123862,0.0003528663790251764,2165.6811113758163,1396.8297230428361,-1655.0049549756836
150164062.5,0.0004617521966966789,0.00029782192146918745,0.00035286993956217016,2165.6637632779716,1396.8144555667814,-1654.9951396590209
150165000.0,0.0004617558960960525,0.0002978234374924688,0.0003528735009314783,2165.6464128656935,1396.7991844304008,-1654.9853243858727
150165937.5,0.00046175959604838394,0.00029782495338218627,0.0003528770631334166,2165.629060138078,1396.7839096323814,-1654.9755091561365
150166875.0,0.0004617632965538909,0.000297826469138296,0.00035288062616830104,2165.6117050942203,1396.7686311714103,-1654.9656939697088
150167812.5,0.00046176699761279154,0.0002978279847607539,0.000352884190036448,2165.594347733219,1396.7533490461756,-1654.9558788264894
150168750.0,0.0004617706992253034,0.00029782950024951596,0.0003528877547381733,2165.5769880541684,1396.738063255363,-1654.9460637263746
150169687.5,0.0004617744013916452,0.0002978310156045384,0.000352891320273794,2165.559626056164,1396.7227737976577,-1654.9362486692619
150170625.0,0.0004617781041120349,0.000297832530825777,0.00035289488664362644,2165.5422617382997,1396.7074806717449,-1654.9264336550486
150171562.5,0.00046178180738669074,0.00029783404591318755,0.0003528984538479873,2165.524895099671,1396.692183876309,-1654.9166186836328
150172500.0,0.00046178551121583153,0.00029783556086672636,0.0003529020218871938,2165.5075261393713,1396.6768834100337,-1654.906803754911
150173437.5,0.00046178921559967575,0.0002978370756863491,0.000352905590761563,2165.490154856493,1396.661579271601,-1654.89698886878
150174375.0,0.0004617929205384417,0.0002978385903720114,0.00035290916047141187,2165.4727812501305,1396.646271459695,-1654.887174025138
150175312.5,0.00046179662603234873,0.00029784010492366953,0.0003529127310170582,2165.4554053193756,1396.6309599729966,-1654.8773592238813
150176250.0,0.00046180033208161563,0.00029784161934127924,0.00035291630239881947,2165.43802706332,1396.615644810187,-1654.8675444649066
150177187.5,0.00046180403868646144,0.0002978431336247963,0.00035291987461701346,2165.420646481056,1396.6003259699469,-1654.8577297481113
150178125.0,0.0004618077458471053,0.00029784464777417644,0.0003529234476719581,2165.403263571674,1396.5850034509554,-1654.8479150733917
150179062.5,0.00046181145356376626,0.00029784616178937556,0.00035292702156397115,2165.3858783342657,1396.5696772518932,-1654.8381004406447
150180000.0,0.00046181516183666394,0.0002978476756703494,0.00035293059629337107,2165.3684907679203,1396.5543473714386,-1654.8282858497666
150180937.5,0.0004618188706660178,0.00029784918941705364,0.00035293417186047627,2165.3511008717282,1396.5390138082687,-1654.818471300654
150181875.0,0.0004618225800520473,0.0002978507030294438,0.0003529377482656052,2165.3337086447787,1396.5236765610614,-1654.808656793204
150182812.5,0.0004618262899949723,0.0002978522165074759,0.00035294132550907657,2165.3163140861616,1396.5083356284943,-1654.7988423273125
150183750.0,0.0004618300004950126,0.00029785372985110555,0.00035294490359120924,2165.2989171949625,1396.492991009242,-1654.7890279028743
150184687.5,0.00046183371155238817,0.0002978552430602882,0.0003529484825123223,2165.2815179702734,1396.4776427019806,-1654.7792135197885
150185625.0,0.0004618374231673188,0.00029785675613497954,0.00035295206227273473,2165.2641164111774,1396.4622907053845,-1654.7693991779481
150186562.5,0.00046184113534002494,0.0002978582690751354,0.00035295564287276594,2165.2467125167664,1396.4469350181303,-1654.7595848772517
150187500.0,0.0004618448480707269,0.0002978597818807112,0.00035295922431273556,2165.229306286123,1396.4315756388883,-1654.7497706175932
150188437.5,0.0004618485613596449,0.0002978612945516625,0.00035296280659296306,2165.2118977183363,1396.416212566334,-1654.73995639887
150189375.0,0.0004618522752069995,0.0002978628070879448,0.00035296638971376833,2165.1944868124897,1396.4008457991379,-1654.7301422209766
150190312.5,0.0004618559896130113,0.00029786431948951363,0.0003529699736754713,2165.1770735676696,1396.3854753359722,-1654.7203280838094
150191250.0,0.0004618597045779009,0.0002978658317563246,0.00035297355847839203,2165.1596579829616,1396.3701011755088,-1654.7105139872638
150192187.5,0.00046186342010188944,0.00029786734388833307,0.000352977144122851,2165.1422400574497,1396.3547233164174,-1654.700699931236
150193125.0,0.00046186713618519775,0.0002978688558854946,0.00035298073060916857,2165.124819790217,1396.339341757368,-1654.6908859156201
150194062.5,0.00046187085282804686,0.00029787036774776463,0.0003529843179376653,2165.107397180348,1396.3239564970297,-1654.6810719403124
150195000.0,0.0004618745700306579,0.00029787187947509844,0.0003529879061086619,2165.089972226925,1396.3085675340708,-1654.671258005208
150195937.5,0.0004618782877932523,0.0002978733910674515,0.0003529914951224795,2165.0725449290303,1396.293174867159,-1654.6614441102015
150196875.0,0.00046188200611605134,0.0002978749025247793,0.00035299508497943895,2165.055115285748,1396.2777784949628,-1654.6516302551893
150197812.5,0.00046188572499927664,0.0002978764138470371,0.0003529986756798616,2165.037683296157,1396.2623784161472,-1654.641816440064
150198750.0,0.0004618894444431499,0.0002978779250341801,0.0003530022672240691,2165.020248959341,1396.2469746293787,-1654.632002664724
150199687.5,0.0004618931644478926,0.00029787943608616373,0.00035300585961238245,2165.0028122743797,1396.231567133323,-1654.6221889290612
150200625.0,0.000461896885013727,0.00029788094700294334,0.00035300945284512397,2164.9853732403526,1396.216155926644,-1654.6123752329713
150201562.5,0.0004619006061408747,0.00029788245778447403,0.0003530130469226152,2164.9679318563412,1396.2007410080062,-1654.6025615763494
150202500.0,0.00046190432782955806,0.0002978839684307113,0.0003530166418451782,2164.9504881214243,1396.185322376074,-1654.5927479590894
150203437.5,0.0004619080500799991,0.00029788547894161007,0.00035302023761313534,2164.933042034681,1396.169900029509,-1654.582934381087
150204375.0,0.0004619117728924203,0.00029788698931712575,0.0003530238342268089,2164.9155935951885,1396.1544739669728,-1654.5731208422346
150205312.5,0.0004619154962670441,0.0002978884995572136,0.0003530274316865215,2164.898142802026,1396.139044187128,-1654.563307342428
150206250.0,0.0004619192202040928,0.0002978900096618284,0.0003530310299925956,2164.880689654272,1396.1236106886354,-1654.5534938815622
