Frequency,admitance_abs,admitance_r,admitance_i,impedance_abs,impedance_r,impedance_i
150119000,0.0004615750267089014,0.00029774889463998554,0.0003526997320979842,2166.4950271034995,1397.5441959296375,-1655.4669803072416
150120000,0.0004615789446750816,0.00029775051851992876,0.00035270348862532624,2166.476637498983,1397.5280926878424,-1655.456508331518
150121000,0.0004615828632586572,0.00029775214225027865,0.00035270724608296613,2166.4582453088815,1397.5119853507704,-1655.4460364106665
150122000,0.00046158678245988594,0.000297753765830983,0.00035271100447127845,2166.439850532125,1397.495873916865,-1655.4355645445685
150123000,0.00046159070227902633,0.0002977553892619899,0.00035271476379063806,2166.4214531676407,1397.4797583845677,-1655.425092733103
150124000,0.0004615946227163362,0.00029775701254324693,0.0003527185240414195,2166.4030532143574,1397.463638752321,-1655.4146209761507
150125000,0.0004615985437720741,0.0002977586356747019,0.0003527222852239982,2166.3846506712016,1397.4475150185638,-1655.4041492735919
150126000,0.00046160246544649843,0.0002977602586563026,0.00035272604733874917,2166.3662455371,1397.431387181737,-1655.3936776253067
150127000,0.000461606387739868,0.00029776188148799676,0.00035272981038604823,2166.34783781098,1397.4152552402795,-1655.3832060311754
150128000,0.0004616103106524415,0.0002977635041697321,0.0003527335743662708,2166.329427491766,1397.3991191926295,-1655.3727344910774
150129000,0.0004616142341844779,0.0002977651267014562,0.00035273733927979295,2166.311014578384,1397.382979037224,-1655.3622630048928
150130000,0.0004616181583362363,0.0002977667490831168,0.0003527411051269906,2166.292599069757,1397.3668347725004,-1655.3517915725008
150131000,0.00046162208310797576,0.0002977683713146615,0.00035274487190824016,2166.27418096481,1397.3506863968935,-1655.3413201937808
150132000,0.0004616260084999557,0.0002977699933960378,0.000352748639623918,2166.255760262467,1397.3345339088398,-1655.3308488686134
150133000,0.00046162993451243594,0.0002977716153271935,0.0003527524082744011,2166.2373369616494,1397.318377306772,-1655.3203775968773
150134000,0.00046163386114567563,0.0002977732371080759,0.00035275617786006605,2166.2189110612803,1397.3022165891243,-1655.3099063784518
150135000,0.00046163778839993495,0.0002977748587386328,0.0003527599483812901,2166.200482560281,1397.2860517543297,-1655.299435213216
150136000,0.00046164171627547344,0.0002977764802188112,0.00035276371983845026,2166.182051457573,1397.2698828008195,-1655.288964101049
150137000,0.00046164564477255154,0.0002977781015485591,0.0003527674922319244,2166.163617752076,1397.2537097270247,-1655.2784930418293
150138000,0.00046164957389142913,0.0002977797227278234,0.00035277126556209005,2166.1451814427114,1397.2375325313758,-1655.2680220354378
150139000,0.00046165350363236673,0.00029778134375655203,0.000352775039829325,2166.1267425283972,1397.2213512123021,-1655.2575510817503
150140000,0.0004616574339956248,0.00029778296463469213,0.00035277881503400734,2166.108301008053,1397.2051657682332,-1655.2470801806473
150141000,0.0004616613649814638,0.0002977845853621909,0.00035278259117651535,2166.089856880597,1397.1889761975958,-1655.236609332007
150142000,0.0004616652965901448,0.000297786205938996,0.0003527863682572276,2166.0714101449475,1397.1727824988184,-1655.2261385357078
150143000,0.0004616692288219284,0.0002977878263650545,0.0003527901462765227,2166.0529608000193,1397.1565846703252,-1655.2156677916273
150144000,0.00046167316167707614,0.00029778944664031373,0.0003527939252347798,2166.034508844732,1397.140382710543,-1655.2051970996456
150145000,0.0004616770951558486,0.0002977910667647209,0.0003527977051323775,2166.0160542779995,1397.1241766178964,-1655.194726459639
150146000,0.00046168102925850743,0.0002977926867382233,0.0003528014859696954,2165.9975970987393,1397.1079663908101,-1655.184255871487
150147000,0.0004616849639853143,0.0002977943065607682,0.0003528052677471131,2165.9791373058647,1397.0917520277058,-1655.1737853350667
150148000,0.0004616888993365304,0.00029779592623230267,0.0003528090504650099,2165.960674898289,1397.075533527006,-1655.163314850255
150149000,0.00046169283531241763,0.00029779754575277374,0.00035281283412376575,2165.9422098749296,1397.0593108871337,-1655.1528444169319
150150000,0.0004616967719132382,0.0002977991651221287,0.0003528166187237611,2165.923742234696,1397.0430841065079,-1655.142374034973
150151000,0.00046170070913925394,0.0002978007843403146,0.00035282040426537606,2165.9052719765027,1397.026853183549,-1655.1319037042574
150152000,0.00046170464699072685,0.0002978024034072785,0.00035282419074899083,2165.8867990992617,1397.010618116677,-1655.1214334246613
150153000,0.00046170858546791944,0.00029780402232296724,0.00035282797817498643,2165.868323601884,1396.9943789043089,-1655.1109631960633
150154000,0.00046171252457109443,0.00029780564108732824,0.0003528317665437438,2165.84984548328,1396.9781355448629,-1655.100493018339
150155000,0.000461716464300514,0.00029780725970030806,0.0003528355558556437,2165.8313647423615,1396.961888036755,-1655.0900228913663
150156000,0.0004617204046564412,0.000297808878161854,0.00035283934611106773,2165.8128813780368,1396.9456363784022,-1655.0795528150225
150157000,0.00046172434563913884,0.00029781049647191265,0.00035284313731039725,2165.794395389216,1396.9293805682184,-1655.0690827891842
150158000,0.00046172828724887,0.0002978121146304312,0.000352846929454014,2165.775906774807,1396.9131206046188,-1655.0586128137284
150159000,0.0004617322294858978,0.0002978137326373564,0.0003528507225422998,2165.7574155337184,1396.8968564860165,-1655.0481428885312
