Frequency,admitance_abs,admitance_r,admitance_i,impedance_abs,impedance_r,impedance_i
150106875.0,0.00044961720410134474,0.00030727578803550065,0.0003282334844452533,2224.1141817487633,1519.996191524158,-1623.6672907982186
150107812.5,0.0004500816206391171,0.0003094232830146863,0.00032684965529360355,2221.8192304320114,1527.462062479267,-1613.4870127782497
150108750.0,0.00044974923984956094,0.0003074492223533871,0.00032825196788375144,2223.4612343859058,1519.9612736944491,-1622.8054680971602
150109687.5,0.00044951687047058283,0.0003088736716318843,0.0003265922102719317,2224.610611283954,1528.5825574003497,-1616.2696981161814
150110625.0,0.0004497693810822113,0.0003084612352793357,0.0003273288292971178,2223.3616650245435,1524.8278662633845,-1618.0967436365986
150111562.5,0.0004489565932908158,0.0003081868904775879,0.00032647030982472245,2227.386823011264,1528.9928450386728,-1619.701496926133
150112500.0,0.0004488933704646592,0.0003075865990215579,0.00032694914306276,2227.7005315646975,1526.4445305423549,-1622.5340531128973
150113437.5,0.00044940093719133596,0.00030810636700706075,0.000327156948509674,2225.184500614953,1525.5720575255434,-1619.8999842812204
150114375.0,0.00044874783375339834,0.0003086886347226648,0.0003257083743034939,2228.4230135125426,1532.907361072122,-1617.425160408736
150115312.5,0.00044946164740145765,0.0003074287468274963,0.00032787701674394246,2224.8839378875355,1521.8056642115437,-1623.0268196932573
150116250.0,0.00044913022330280935,0.00030839210247730073,0.00032651534208006424,2226.525733775422,1528.8282031197748,-1618.6726563792142
150117187.5,0.0004500555612344241,0.00030784873396956454,0.0003282973731106735,2221.94787962886,1519.865324658903,-1620.821327193924
150118125.0,0.00044874144609175794,0.0003066061388351106,0.00032766074081150916,2228.454734255876,1522.609305625193,-1627.166680168628
150119062.5,0.0004490775407326871,0.0003067721644268625,0.00032796566393965124,2226.786933874388,1521.1543340768558,-1626.2439979267856
150120000.0,0.0004494468420441708,0.0003074186557149004,0.00032786618298007094,2224.957228427255,1521.85597094269,-1623.080118797829
150120937.5,0.0004492488955384573,0.0003069583996671426,0.000328026082829263,2225.937581441248,1520.916900506136,-1625.3030173562472
150121875.0,0.00044769451790971403,0.00030767799643676254,0.0003252147473210137,2233.665948533394,1535.0866188010193,-1622.5820911176233
150122812.5,0.00044881548411047526,0.0003083905843146173,0.00032608371054594133,2228.087121329912,1530.9656497539002,-1618.8009141058183
150123750.0,0.0004499390589229614,0.00030882520626647546,0.0003272188086265047,2222.5232065732316,1525.4758929909374,-1616.3331041774966
150124687.5,0.0004507503828055909,0.00030832566348118365,0.0003288026654975209,2218.522796976326,1517.5306320724276,-1618.3152293127318
150125625.0,0.0004475260520974485,0.00030676862392028747,0.0003258413397406496,2234.5067852770662,1531.7020505227006,-1626.932513005319
150126562.5,0.00044868931243261163,0.00030761619448750496,0.0003266410506661331,2228.713660636111,1527.9802658329756,-1622.4798576040946
150127500.0,0.00045122866586397195,0.0003093073014710765,0.00032853660702281053,2216.171257837246,1519.136533683888,-1613.5796342575784
150128437.5,0.0004504311520823465,0.0003095754170669872,0.0003271869250352631,2220.095114152339,1525.8422240885398,-1612.6462175789286
150129375.0,0.00044909614791468295,0.00030748538936310873,0.00032732260141949294,2226.694672495812,1524.5645760809466,-1622.920829208978
150130312.5,0.0004510785648165248,0.0003096269744728769,0.0003280289748112325,2216.908711693552,1521.7188104769189,-1612.1588314503867
150131250.0,0.0004505097305828074,0.0003082301194780759,0.00032856233928483755,2219.707882238921,1518.6815717916475,-1618.8605146750742
150132187.5,0.000450515690693863,0.0003075080514029915,0.0003292463908438535,2219.6785165459246,1515.083779463618,-1622.1879847976177
150133125.0,0.0004514848562401634,0.00030896376536901826,0.00032921112846196317,2214.913714554497,1515.7276523406003,-1615.0580320383694
150134062.5,0.00044940247546767495,0.0003092519094442623,0.00032607643499883894,2225.1768839487195,1531.2336664284178,-1614.538826927342
150135000.0,0.0004495611414200532,0.0003086788067365446,0.00032683729001844943,2224.3915406950427,1527.317339589756,-1617.164020903302
150135937.5,0.0004483573726517916,0.0003070662705237053,0.00032670267693711997,2230.3636808412975,1527.507963874505,-1625.1897025011897
150136875.0,0.00044968074604930165,0.00030793184883885614,0.0003277052789293154,2223.79990423333,1522.811065348934,-1620.5963326254357
150137812.5,0.0004493560719083934,0.0003074151982256769,0.0003277449851039814,2225.4066708235755,1522.4537412803447,-1623.1356863206327
150138750.0,0.00045002598524571574,0.0003093890202816851,0.000326805479644262,2222.0939074307375,1527.67057799679,-1613.6678526152018
150139687.5,0.00045039058001898223,0.0003088863846513878,0.00032778175047862274,2220.295104657511,1522.7204079355492,-1615.8690884544767
150140625.0,0.00045091769650652233,0.00030833194790958775,0.0003290261067469076,2217.6996106993843,1516.4355849036522,-1618.2134223068722
150141562.5,0.00044764362763619975,0.00030637333994509375,0.0003263743156778497,2233.919882386257,1528.92491545228,-1628.7377455655244
150142500.0,0.0004487611435068282,0.0003067390571115833,0.0003275632988658115,2228.3569209793063,1523.1356607835703,-1626.5399860211776
150143437.5,0.0004496516559716624,0.00030715118143466517,0.00032839726469833386,2223.9437722942575,1519.1469841879025,-1624.228537724668
